Order ID,Order Date,Ship Date,Ship Mode,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-1655,2021-08-30,2021-09-06,Same Day,Home Office,Boston,East,Office Supplies,Paper,1042.82,5,0.2,-107.3
ORD-1656,2023-01-15,2023-01-18,Same Day,Consumer,Dallas,South,Office Supplies,Paper,4099.42,8,0.0,1248.6
ORD-1657,2023-11-01,2023-11-03,First Class,Home Office,Seattle,West,Technology,Accessories,444.46,7,0.2,28.69
ORD-1658,2021-10-10,2021-10-17,First Class,Consumer,San Francisco,West,Furniture,Furnishings,2155.54,9,0.3,41.86
ORD-1659,2021-06-23,2021-06-26,Standard Class,Home Office,Houston,South,Furniture,Chairs,1587.73,7,0.1,127.37
ORD-1660,2023-05-09,2023-05-13,First Class,Consumer,Seattle,West,Office Supplies,Paper,4431.2,6,0.4,-389.66
ORD-1661,2023-07-03,2023-07-09,Same Day,Home Office,Milwaukee,North,Office Supplies,Binders,1041.57,10,0.4,-169.46
ORD-1662,2022-09-10,2022-09-11,First Class,Consumer,Detroit,North,Office Supplies,Envelopes,204.11,3,0.2,-6.74
ORD-1663,2021-11-24,2021-11-25,First Class,Home Office,Philadelphia,East,Office Supplies,Storage,158.9,4,0.4,-27.37
ORD-1664,2023-02-03,2023-02-06,Same Day,Corporate,Houston,South,Office Supplies,Paper,3142.41,2,0.2,-354.64
ORD-1665,2023-12-29,2024-01-05,Second Class,Home Office,Boston,East,Technology,Accessories,2985.83,10,0.2,-179.86
ORD-1666,2022-11-03,2022-11-08,Same Day,Corporate,Houston,South,Office Supplies,Binders,2920.2,3,0.2,-40.03
ORD-1667,2021-09-24,2021-09-28,Same Day,Home Office,Newark,East,Furniture,Chairs,1089.63,9,0.0,175.2
ORD-1668,2023-06-21,2023-06-27,Second Class,Consumer,Atlanta,South,Technology,Copiers,4656.56,7,0.3,-141.95
ORD-1669,2023-11-18,2023-11-25,Second Class,Home Office,San Francisco,West,Technology,Copiers,2655.12,1,0.1,230.01
ORD-1670,2021-09-05,2021-09-08,First Class,Corporate,Chicago,North,Furniture,Furnishings,2867.39,2,0.0,593.07
ORD-1671,2021-02-27,2021-03-06,First Class,Consumer,Milwaukee,North,Technology,Accessories,731.49,5,0.4,-163.47
ORD-1672,2021-09-08,2021-09-13,First Class,Home Office,Los Angeles,West,Office Supplies,Envelopes,1756.27,10,0.0,307.83
ORD-1673,2021-09-29,2021-10-06,Second Class,Home Office,Atlanta,South,Technology,Copiers,709.84,8,0.3,-15.26
ORD-1674,2022-04-22,2022-04-26,First Class,Home Office,Milwaukee,North,Furniture,Furnishings,1708.21,8,0.0,576.39
ORD-1675,2021-09-11,2021-09-17,Standard Class,Home Office,Philadelphia,East,Furniture,Chairs,2805.58,9,0.1,663.66
ORD-1676,2023-12-26,2023-12-28,Same Day,Consumer,Los Angeles,West,Technology,Phones,4812.64,4,0.2,414.02
ORD-1677,2021-02-17,2021-02-20,First Class,Corporate,Milwaukee,North,Technology,Phones,2196.35,9,0.3,-533.24
ORD-1678,2021-12-11,2021-12-14,First Class,Corporate,Chicago,North,Furniture,Chairs,737.29,3,0.2,59.35
ORD-1679,2021-02-25,2021-03-03,Same Day,Corporate,San Francisco,West,Furniture,Bookcases,311.34,3,0.3,-68.61
ORD-1680,2022-02-19,2022-02-21,Same Day,Consumer,Chicago,North,Technology,Phones,3765.63,9,0.4,-1050.81
ORD-1681,2023-04-14,2023-04-15,First Class,Home Office,Milwaukee,North,Furniture,Bookcases,2431.17,1,0.3,-145.72
ORD-1682,2023-04-14,2023-04-18,First Class,Home Office,Philadelphia,East,Furniture,Tables,437.86,3,0.4,-126.53
ORD-1683,2021-03-27,2021-03-28,Standard Class,Consumer,Denver,West,Furniture,Furnishings,4066.97,3,0.4,-1070.53
ORD-1684,2022-12-21,2022-12-28,Standard Class,Consumer,Atlanta,South,Technology,Accessories,3168.39,5,0.4,-309.85
ORD-1685,2021-09-09,2021-09-16,Second Class,Home Office,Newark,East,Technology,Phones,715.46,7,0.4,-36.03
ORD-1686,2023-07-17,2023-07-20,First Class,Consumer,Minneapolis,North,Office Supplies,Storage,1244.72,8,0.2,-59.14
ORD-1687,2021-01-09,2021-01-10,Same Day,Home Office,Denver,West,Office Supplies,Paper,3370.08,8,0.3,-280.6
ORD-1688,2023-07-01,2023-07-07,Same Day,Consumer,New York,East,Office Supplies,Paper,634.61,6,0.3,-1.12
ORD-1689,2022-01-31,2022-02-04,Second Class,Consumer,Philadelphia,East,Furniture,Furnishings,66.63,6,0.0,18.49
ORD-1690,2023-10-09,2023-10-12,Second Class,Consumer,Detroit,North,Office Supplies,Binders,203.24,10,0.3,4.34
ORD-1691,2022-07-23,2022-07-28,Second Class,Consumer,Los Angeles,West,Office Supplies,Envelopes,2511.62,10,0.1,290.18
ORD-1692,2022-06-16,2022-06-21,Second Class,Home Office,San Francisco,West,Office Supplies,Paper,4280.29,5,0.4,-562.13
ORD-1693,2021-01-05,2021-01-09,Same Day,Corporate,Newark,East,Office Supplies,Storage,3212.01,6,0.0,983.38
ORD-1694,2023-01-11,2023-01-16,Same Day,Corporate,Milwaukee,North,Furniture,Furnishings,3799.93,7,0.1,-136.46
ORD-1695,2021-06-17,2021-06-22,Standard Class,Consumer,Philadelphia,East,Technology,Computers,4042.21,7,0.1,983.99
ORD-1696,2021-05-09,2021-05-15,First Class,Corporate,Seattle,West,Furniture,Bookcases,3133.97,1,0.0,607.96
ORD-1697,2022-11-29,2022-12-06,Standard Class,Home Office,San Francisco,West,Furniture,Furnishings,291.08,4,0.2,1.72
ORD-1698,2021-06-25,2021-06-26,Second Class,Consumer,Houston,South,Furniture,Furnishings,4585.24,2,0.3,-715.37
ORD-1699,2021-05-15,2021-05-16,Same Day,Consumer,Atlanta,South,Furniture,Bookcases,3394.27,7,0.4,-1134.84
ORD-1700,2023-02-26,2023-03-02,Standard Class,Corporate,Atlanta,South,Furniture,Chairs,3979.92,6,0.4,-653.63
ORD-1701,2021-07-30,2021-07-31,Second Class,Home Office,Chicago,North,Office Supplies,Binders,2983.97,4,0.0,679.95
ORD-1702,2023-06-30,2023-07-02,Same Day,Home Office,Milwaukee,North,Technology,Copiers,1230.9,5,0.0,83.88
ORD-1703,2023-08-20,2023-08-23,Second Class,Consumer,Detroit,North,Technology,Computers,3024.58,1,0.2,-119.02
ORD-1704,2022-12-06,2022-12-08,Second Class,Home Office,Denver,West,Office Supplies,Paper,4883.02,6,0.1,906.19
ORD-1705,2022-11-19,2022-11-24,Standard Class,Corporate,Miami,South,Office Supplies,Envelopes,1512.17,8,0.2,-153.21
ORD-1706,2023-08-14,2023-08-19,Same Day,Consumer,San Francisco,West,Furniture,Tables,1081.43,6,0.3,-32.04
ORD-1707,2021-01-21,2021-01-22,Same Day,Consumer,Miami,South,Furniture,Chairs,1802.28,5,0.4,-568.52
ORD-1708,2022-02-10,2022-02-13,Second Class,Consumer,Detroit,North,Furniture,Chairs,887.25,6,0.2,58.25
ORD-1709,2021-07-27,2021-07-28,First Class,Consumer,Seattle,West,Furniture,Tables,4160.6,2,0.1,264.93
ORD-1710,2023-02-02,2023-02-08,Same Day,Home Office,Minneapolis,North,Technology,Computers,873.37,10,0.4,-49.67
ORD-1711,2022-01-24,2022-01-26,Second Class,Consumer,Boston,East,Furniture,Tables,2672.12,7,0.2,-145.94
ORD-1712,2022-11-03,2022-11-05,Same Day,Consumer,San Francisco,West,Office Supplies,Storage,285.23,9,0.2,31.9
ORD-1713,2023-11-08,2023-11-12,Same Day,Consumer,Boston,East,Technology,Phones,3761.51,9,0.4,-894.19
ORD-1714,2023-10-11,2023-10-15,Standard Class,Consumer,Milwaukee,North,Office Supplies,Storage,1356.31,10,0.3,-79.44
ORD-1715,2023-03-22,2023-03-24,First Class,Home Office,San Francisco,West,Furniture,Furnishings,1543.88,6,0.3,-121.33
ORD-1716,2023-06-30,2023-07-05,First Class,Corporate,Philadelphia,East,Furniture,Chairs,1770.84,9,0.4,-597.94
ORD-1717,2023-01-23,2023-01-30,Same Day,Consumer,Atlanta,South,Technology,Copiers,2497.76,3,0.2,-88.14
ORD-1718,2021-06-18,2021-06-21,First Class,Consumer,Minneapolis,North,Office Supplies,Paper,4216.16,2,0.4,-784.22
ORD-1719,2021-03-20,2021-03-25,First Class,Home Office,Philadelphia,East,Furniture,Chairs,1017.53,5,0.1,155.21
ORD-1720,2021-01-18,2021-01-25,Same Day,Home Office,Minneapolis,North,Furniture,Tables,1511.38,7,0.2,128.37
ORD-1721,2022-04-12,2022-04-14,Same Day,Home Office,Newark,East,Technology,Computers,3622.21,9,0.1,334.44
ORD-1722,2022-01-20,2022-01-24,Standard Class,Corporate,Miami,South,Technology,Phones,3855.25,8,0.3,-721.41
ORD-1723,2021-01-20,2021-01-24,Same Day,Home Office,Seattle,West,Office Supplies,Binders,4055.8,7,0.2,-194.89
ORD-1724,2021-02-17,2021-02-22,Same Day,Corporate,Miami,South,Office Supplies,Storage,3931.08,6,0.1,-15.3
ORD-1725,2022-01-21,2022-01-25,Standard Class,Consumer,Denver,West,Technology,Phones,561.02,5,0.4,-34.46
ORD-1726,2023-09-28,2023-09-29,First Class,Consumer,New York,East,Office Supplies,Binders,949.73,7,0.0,307.15
ORD-1727,2021-04-28,2021-05-01,Same Day,Consumer,Denver,West,Technology,Phones,2602.29,7,0.1,124.99
ORD-1728,2021-05-21,2021-05-25,First Class,Corporate,Newark,East,Furniture,Furnishings,4776.38,4,0.1,-52.64
ORD-1729,2023-10-27,2023-11-02,Same Day,Consumer,Dallas,South,Furniture,Bookcases,3430.48,3,0.2,-306.99
ORD-1730,2023-10-03,2023-10-07,Same Day,Corporate,Miami,South,Office Supplies,Binders,2324.22,5,0.0,630.3
ORD-1731,2022-05-26,2022-05-28,Standard Class,Corporate,Milwaukee,North,Technology,Computers,4501.82,3,0.3,-507.14
ORD-1732,2022-08-21,2022-08-27,Standard Class,Corporate,Philadelphia,East,Furniture,Tables,4583.16,7,0.1,1020.31
ORD-1733,2023-07-13,2023-07-15,Standard Class,Home Office,Newark,East,Furniture,Bookcases,1278.78,1,0.4,-430.45
ORD-1734,2022-02-03,2022-02-07,First Class,Home Office,Atlanta,South,Technology,Accessories,208.12,3,0.2,-24.06
ORD-1735,2021-06-19,2021-06-24,Second Class,Consumer,Houston,South,Technology,Copiers,3291.97,5,0.3,-684.48
ORD-1736,2022-08-26,2022-08-27,First Class,Consumer,Boston,East,Office Supplies,Paper,2682.58,1,0.3,-535.08
ORD-1737,2021-03-12,2021-03-18,Standard Class,Corporate,Dallas,South,Technology,Computers,2670.85,9,0.3,-109.44
ORD-1738,2021-04-10,2021-04-17,Second Class,Consumer,Chicago,North,Technology,Phones,1899.43,6,0.1,434.3
ORD-1739,2021-01-30,2021-02-02,Second Class,Home Office,New York,East,Furniture,Furnishings,4106.22,2,0.0,477.02
ORD-1740,2022-11-01,2022-11-04,Same Day,Corporate,Los Angeles,West,Furniture,Furnishings,2819.03,9,0.1,387.34
ORD-1741,2023-01-01,2023-01-04,Same Day,Consumer,New York,East,Furniture,Tables,884.64,1,0.3,-47.6
ORD-1742,2023-01-26,2023-01-27,Same Day,Consumer,Miami,South,Furniture,Chairs,355.31,10,0.1,26.05
ORD-1743,2023-03-07,2023-03-13,Same Day,Consumer,Seattle,West,Technology,Phones,4624.28,6,0.1,229.43
ORD-1744,2023-11-13,2023-11-19,Second Class,Consumer,Milwaukee,North,Furniture,Furnishings,3714.23,1,0.4,-645.38
ORD-1745,2022-05-14,2022-05-19,Second Class,Consumer,Newark,East,Technology,Computers,415.36,5,0.1,25.9
ORD-1746,2023-06-28,2023-07-04,Same Day,Home Office,Dallas,South,Furniture,Chairs,4389.11,1,0.1,146.76
ORD-1747,2022-12-03,2022-12-05,Second Class,Home Office,Minneapolis,North,Furniture,Tables,1044.97,4,0.0,336.47
ORD-1748,2023-06-25,2023-07-01,Standard Class,Home Office,Dallas,South,Office Supplies,Storage,50.09,4,0.3,-11.47
ORD-1749,2021-12-22,2021-12-27,Same Day,Home Office,Los Angeles,West,Furniture,Tables,2753.26,2,0.1,57.52
ORD-1750,2022-05-17,2022-05-21,Same Day,Home Office,Dallas,South,Technology,Computers,898.65,10,0.1,36.78
ORD-1751,2023-01-07,2023-01-11,Same Day,Consumer,Los Angeles,West,Technology,Copiers,1901.03,9,0.3,-223.54
ORD-1752,2021-06-20,2021-06-27,Second Class,Corporate,Atlanta,South,Furniture,Furnishings,4534.16,3,0.2,129.47
ORD-1753,2022-08-04,2022-08-08,Same Day,Consumer,Atlanta,South,Technology,Accessories,2819.47,3,0.3,-644.02
ORD-1754,2023-10-23,2023-10-29,Same Day,Home Office,Los Angeles,West,Furniture,Chairs,3632.22,7,0.3,-467.22
ORD-1755,2021-05-26,2021-05-30,Second Class,Consumer,Minneapolis,North,Technology,Copiers,4427.3,10,0.0,732.49
ORD-1756,2023-01-25,2023-01-31,Second Class,Corporate,Atlanta,South,Technology,Accessories,307.37,4,0.3,8.59
ORD-1757,2022-06-20,2022-06-25,Second Class,Consumer,Boston,East,Technology,Phones,2288.24,10,0.1,60.15
ORD-1758,2021-06-14,2021-06-19,First Class,Home Office,Newark,East,Furniture,Furnishings,4551.55,7,0.3,-911.46
ORD-1759,2023-04-23,2023-04-30,First Class,Consumer,Minneapolis,North,Office Supplies,Envelopes,4384.47,10,0.0,362.96
ORD-1760,2022-09-23,2022-09-24,Same Day,Home Office,Milwaukee,North,Office Supplies,Binders,4935.39,2,0.3,-1231.51
ORD-1761,2021-12-16,2021-12-18,Standard Class,Corporate,Atlanta,South,Office Supplies,Storage,1885.76,3,0.1,17.74
ORD-1762,2022-01-10,2022-01-17,Same Day,Home Office,Los Angeles,West,Furniture,Tables,3800.64,7,0.2,550.65
ORD-1763,2022-08-24,2022-08-25,Second Class,Corporate,New York,East,Office Supplies,Binders,1901.09,1,0.2,-248.51
ORD-1764,2021-05-06,2021-05-09,Standard Class,Consumer,Houston,South,Office Supplies,Paper,3763.96,1,0.0,939.47
ORD-1765,2023-08-28,2023-09-04,First Class,Consumer,Newark,East,Technology,Accessories,1698.41,6,0.3,-253.12
ORD-1766,2021-04-28,2021-05-01,Second Class,Consumer,Milwaukee,North,Office Supplies,Envelopes,4367.93,7,0.0,222.44
ORD-1767,2023-01-25,2023-01-29,Standard Class,Home Office,Boston,East,Office Supplies,Storage,3099.39,4,0.3,-296.07
ORD-1768,2022-10-29,2022-11-04,Standard Class,Corporate,Chicago,North,Furniture,Bookcases,2232.64,10,0.4,-456.89
ORD-1769,2022-08-25,2022-08-30,Standard Class,Consumer,Atlanta,South,Technology,Phones,991.48,10,0.1,209.16
ORD-1770,2021-12-11,2021-12-15,Second Class,Consumer,Atlanta,South,Furniture,Bookcases,4776.16,4,0.3,-244.57
ORD-1771,2023-06-10,2023-06-16,Second Class,Home Office,Los Angeles,West,Office Supplies,Paper,165.52,5,0.2,19.99
ORD-1772,2021-10-06,2021-10-11,Second Class,Home Office,Chicago,North,Office Supplies,Envelopes,3175.07,6,0.3,-707.62
ORD-1773,2023-02-21,2023-02-27,Second Class,Consumer,Newark,East,Office Supplies,Storage,3217.67,7,0.4,-193.46
ORD-1774,2021-08-17,2021-08-18,First Class,Consumer,Chicago,North,Furniture,Bookcases,1714.38,2,0.4,-118.01
ORD-1775,2021-05-07,2021-05-12,First Class,Home Office,Minneapolis,North,Technology,Phones,2687.3,6,0.3,118.12
ORD-1776,2023-03-21,2023-03-22,Second Class,Corporate,Los Angeles,West,Office Supplies,Binders,2700.7,5,0.3,-419.21
ORD-1777,2021-03-12,2021-03-17,First Class,Home Office,Dallas,South,Furniture,Bookcases,1614.29,2,0.4,-85.4
ORD-1778,2022-08-20,2022-08-26,Second Class,Home Office,Atlanta,South,Office Supplies,Binders,4833.15,6,0.0,1664.26
ORD-1779,2022-01-02,2022-01-09,Standard Class,Home Office,Los Angeles,West,Office Supplies,Binders,2447.77,3,0.3,-392.3
ORD-1780,2022-12-15,2022-12-22,First Class,Home Office,Atlanta,South,Technology,Copiers,1968.99,5,0.0,410.25
ORD-1781,2021-09-26,2021-09-29,First Class,Corporate,Los Angeles,West,Office Supplies,Envelopes,3766.29,1,0.4,-339.88
ORD-1782,2023-09-16,2023-09-19,Standard Class,Corporate,Denver,West,Office Supplies,Binders,4488.15,4,0.1,69.3
ORD-1783,2023-05-25,2023-05-31,Second Class,Consumer,Newark,East,Office Supplies,Binders,4211.47,8,0.0,331.92
ORD-1784,2021-11-01,2021-11-07,Same Day,Corporate,Newark,East,Office Supplies,Storage,3618.3,4,0.1,-144.02
ORD-1785,2021-07-03,2021-07-10,First Class,Consumer,Milwaukee,North,Office Supplies,Binders,2329.1,8,0.3,-389.97
ORD-1786,2023-09-29,2023-10-05,Same Day,Corporate,New York,East,Furniture,Chairs,3350.59,10,0.4,-946.61
ORD-1787,2023-09-19,2023-09-25,First Class,Consumer,Newark,East,Office Supplies,Binders,3519.63,2,0.2,75.41
ORD-1788,2023-12-22,2023-12-26,Second Class,Home Office,Denver,West,Technology,Phones,338.38,2,0.4,-63.72
ORD-1789,2023-07-05,2023-07-12,Second Class,Consumer,New York,East,Furniture,Tables,1585.19,4,0.0,140.52
ORD-1790,2023-11-03,2023-11-06,Second Class,Corporate,Chicago,North,Furniture,Chairs,1830.53,1,0.4,-546.45
ORD-1791,2021-10-14,2021-10-19,Second Class,Home Office,Newark,East,Office Supplies,Storage,2462.41,6,0.2,16.74
ORD-1792,2021-03-17,2021-03-19,Second Class,Home Office,Boston,East,Office Supplies,Paper,725.5,10,0.1,172.11
ORD-1793,2021-06-02,2021-06-07,Same Day,Corporate,Milwaukee,North,Technology,Computers,1289.74,3,0.3,-71.03
ORD-1794,2022-02-22,2022-02-23,First Class,Home Office,Boston,East,Technology,Copiers,3155.25,4,0.2,468.89
ORD-1795,2023-06-08,2023-06-12,Standard Class,Home Office,Seattle,West,Technology,Computers,149.03,5,0.4,-41.1
ORD-1796,2022-11-06,2022-11-12,Second Class,Corporate,New York,East,Office Supplies,Envelopes,463.09,3,0.2,38.63
ORD-1797,2023-02-15,2023-02-16,Same Day,Consumer,Boston,East,Furniture,Furnishings,3918.01,5,0.0,402.46
ORD-1798,2021-07-22,2021-07-23,Same Day,Corporate,Minneapolis,North,Office Supplies,Storage,870.32,9,0.3,-170.41
ORD-1799,2021-09-16,2021-09-18,Second Class,Home Office,San Francisco,West,Technology,Phones,1906.43,6,0.2,-255.73
ORD-1800,2023-06-18,2023-06-21,Second Class,Corporate,Dallas,South,Office Supplies,Envelopes,3996.38,7,0.4,-1054.86
ORD-1801,2021-07-04,2021-07-10,Standard Class,Consumer,Philadelphia,East,Technology,Copiers,415.78,3,0.1,97.07
ORD-1802,2023-05-19,2023-05-25,Standard Class,Corporate,Chicago,North,Office Supplies,Envelopes,2553.24,9,0.1,239.74
ORD-1803,2023-05-21,2023-05-27,Standard Class,Home Office,New York,East,Office Supplies,Binders,2680.94,9,0.2,-205.71
ORD-1804,2021-06-03,2021-06-06,Same Day,Corporate,Dallas,South,Furniture,Tables,4200.26,1,0.4,-1024.92
ORD-1805,2022-11-24,2022-11-30,First Class,Corporate,Houston,South,Furniture,Bookcases,1263.83,2,0.4,-119.77
ORD-1806,2021-01-05,2021-01-11,Standard Class,Corporate,Dallas,South,Technology,Accessories,3163.26,5,0.3,-584.45
ORD-1807,2023-08-01,2023-08-04,Same Day,Corporate,Houston,South,Furniture,Bookcases,1505.79,3,0.0,77.62
ORD-1808,2022-02-09,2022-02-10,Standard Class,Consumer,Newark,East,Furniture,Furnishings,2654.9,8,0.1,194.38
ORD-1809,2023-02-06,2023-02-09,Standard Class,Corporate,Milwaukee,North,Furniture,Furnishings,1835.19,5,0.1,203.57
ORD-1810,2023-06-08,2023-06-09,Standard Class,Consumer,Miami,South,Furniture,Tables,1809.0,5,0.1,-30.39
ORD-1811,2021-11-25,2021-12-01,Standard Class,Corporate,Houston,South,Technology,Accessories,1010.98,5,0.3,38.33
ORD-1812,2022-10-28,2022-11-04,Second Class,Consumer,Dallas,South,Office Supplies,Envelopes,3826.68,7,0.3,-380.53
ORD-1813,2022-12-06,2022-12-11,Same Day,Home Office,Boston,East,Furniture,Tables,87.97,6,0.1,-3.03
ORD-1814,2022-08-01,2022-08-05,Second Class,Consumer,Philadelphia,East,Technology,Copiers,431.42,3,0.3,-75.79
ORD-1815,2023-05-29,2023-05-31,Second Class,Consumer,Detroit,North,Furniture,Bookcases,2379.99,9,0.0,619.61
ORD-1816,2023-04-02,2023-04-03,Standard Class,Home Office,San Francisco,West,Furniture,Chairs,1383.83,7,0.1,316.52
ORD-1817,2023-04-15,2023-04-20,Same Day,Consumer,Denver,West,Furniture,Chairs,1546.1,7,0.1,25.56
ORD-1818,2021-08-14,2021-08-17,First Class,Consumer,Miami,South,Office Supplies,Paper,1830.61,4,0.2,116.2
ORD-1819,2022-10-21,2022-10-23,Same Day,Consumer,Los Angeles,West,Furniture,Chairs,1440.88,2,0.2,176.57
ORD-1820,2022-09-16,2022-09-17,First Class,Corporate,Minneapolis,North,Technology,Accessories,502.5,3,0.0,128.08
ORD-1821,2022-07-20,2022-07-22,Standard Class,Consumer,Detroit,North,Office Supplies,Storage,2929.95,3,0.0,926.33
ORD-1822,2021-06-03,2021-06-08,Second Class,Consumer,Los Angeles,West,Furniture,Furnishings,3102.67,4,0.2,209.76
ORD-1823,2022-12-13,2022-12-16,Same Day,Corporate,Seattle,West,Furniture,Furnishings,2253.44,2,0.0,728.44
ORD-1824,2022-08-17,2022-08-18,Same Day,Corporate,Boston,East,Furniture,Bookcases,4779.9,4,0.0,1378.13
ORD-1825,2023-03-11,2023-03-15,Second Class,Home Office,Newark,East,Furniture,Furnishings,3043.95,3,0.1,15.89
ORD-1826,2022-09-14,2022-09-21,Second Class,Consumer,Philadelphia,East,Office Supplies,Envelopes,1117.27,3,0.2,17.48
ORD-1827,2022-07-23,2022-07-25,Second Class,Home Office,San Francisco,West,Technology,Phones,1366.77,4,0.0,331.75
ORD-1828,2022-10-27,2022-10-28,Same Day,Home Office,Philadelphia,East,Furniture,Bookcases,4733.21,3,0.4,-1281.7
ORD-1829,2022-12-30,2023-01-01,Standard Class,Home Office,Chicago,North,Technology,Phones,3657.77,1,0.2,-354.73
ORD-1830,2023-06-25,2023-06-27,Second Class,Corporate,Dallas,South,Office Supplies,Storage,1634.83,7,0.1,203.53
ORD-1831,2021-10-31,2021-11-04,Second Class,Home Office,Seattle,West,Office Supplies,Envelopes,486.58,3,0.1,42.73
ORD-1832,2021-02-13,2021-02-16,Second Class,Consumer,Miami,South,Office Supplies,Binders,831.33,10,0.1,162.32
ORD-1833,2023-07-21,2023-07-27,Standard Class,Home Office,San Francisco,West,Furniture,Furnishings,4852.52,3,0.0,1297.04
ORD-1834,2021-08-14,2021-08-21,First Class,Consumer,New York,East,Technology,Copiers,87.49,2,0.0,7.84
ORD-1835,2021-06-24,2021-06-26,First Class,Corporate,Philadelphia,East,Furniture,Chairs,713.37,3,0.4,-58.7
ORD-1836,2022-07-02,2022-07-08,First Class,Consumer,Houston,South,Furniture,Tables,2727.19,2,0.0,811.28
ORD-1837,2021-02-19,2021-02-21,Second Class,Home Office,Dallas,South,Furniture,Chairs,2147.13,5,0.1,120.22
ORD-1838,2021-12-14,2021-12-15,First Class,Consumer,Atlanta,South,Office Supplies,Paper,1138.12,10,0.2,-48.72
ORD-1839,2021-12-31,2022-01-04,Second Class,Home Office,Detroit,North,Furniture,Chairs,2661.79,7,0.4,-786.8
ORD-1840,2021-08-01,2021-08-04,Standard Class,Consumer,Minneapolis,North,Office Supplies,Storage,4582.85,2,0.2,595.15
ORD-1841,2023-07-04,2023-07-10,Same Day,Home Office,Denver,West,Technology,Computers,3988.32,2,0.3,-22.35
ORD-1842,2021-09-19,2021-09-21,Same Day,Home Office,Minneapolis,North,Furniture,Chairs,3842.33,7,0.2,-208.27
ORD-1843,2022-05-19,2022-05-23,Second Class,Corporate,Dallas,South,Office Supplies,Storage,2104.92,8,0.3,-186.02
ORD-1844,2021-06-28,2021-06-30,First Class,Home Office,Boston,East,Office Supplies,Envelopes,1821.31,1,0.1,452.0
ORD-1845,2022-12-17,2022-12-20,Same Day,Consumer,Houston,South,Furniture,Chairs,4246.78,3,0.1,163.12
ORD-1846,2021-08-29,2021-09-04,First Class,Consumer,San Francisco,West,Furniture,Chairs,3525.74,7,0.3,-106.04
ORD-1847,2021-11-20,2021-11-21,Standard Class,Home Office,Newark,East,Office Supplies,Paper,751.5,2,0.1,-19.77
ORD-1848,2021-10-14,2021-10-20,Same Day,Home Office,Atlanta,South,Furniture,Tables,2646.7,6,0.2,-23.67
ORD-1849,2021-05-03,2021-05-09,Same Day,Corporate,Boston,East,Technology,Phones,179.95,1,0.1,18.17
ORD-1850,2022-04-11,2022-04-15,Same Day,Consumer,Miami,South,Office Supplies,Storage,4658.62,9,0.2,661.23
ORD-1851,2023-03-15,2023-03-17,Same Day,Corporate,San Francisco,West,Technology,Phones,4116.07,2,0.4,-693.45
ORD-1852,2021-12-04,2021-12-05,Standard Class,Consumer,Milwaukee,North,Office Supplies,Envelopes,4020.63,2,0.3,-770.28
ORD-1853,2022-05-06,2022-05-09,Standard Class,Corporate,Chicago,North,Office Supplies,Storage,830.55,10,0.0,57.8
ORD-1854,2022-05-08,2022-05-11,Same Day,Consumer,Los Angeles,West,Office Supplies,Binders,443.5,10,0.4,-80.08
ORD-1855,2021-01-18,2021-01-21,Same Day,Home Office,Philadelphia,East,Technology,Phones,3763.36,6,0.3,-376.09
ORD-1856,2023-04-15,2023-04-21,Standard Class,Home Office,Minneapolis,North,Furniture,Chairs,2527.82,3,0.4,-272.38
ORD-1857,2021-11-27,2021-11-29,Second Class,Consumer,Miami,South,Technology,Phones,3418.22,2,0.0,1078.66
ORD-1858,2023-07-06,2023-07-13,Standard Class,Home Office,Seattle,West,Office Supplies,Binders,673.36,7,0.2,-28.22
ORD-1859,2021-11-09,2021-11-14,Second Class,Corporate,Houston,South,Furniture,Tables,3146.39,1,0.3,-694.65
ORD-1860,2022-10-05,2022-10-07,First Class,Corporate,Newark,East,Technology,Phones,4671.6,10,0.1,-138.05
ORD-1861,2022-06-13,2022-06-17,Standard Class,Home Office,Newark,East,Furniture,Tables,4892.85,3,0.3,-268.68
ORD-1862,2023-04-02,2023-04-06,First Class,Corporate,Miami,South,Furniture,Bookcases,4287.86,9,0.1,352.67
ORD-1863,2022-06-23,2022-06-29,Standard Class,Consumer,Newark,East,Office Supplies,Envelopes,232.52,4,0.0,63.32
ORD-1864,2023-03-29,2023-04-05,First Class,Corporate,Boston,East,Technology,Copiers,383.43,2,0.3,4.7
ORD-1865,2021-06-25,2021-06-27,Same Day,Corporate,Houston,South,Office Supplies,Envelopes,3664.26,4,0.3,-71.58
ORD-1866,2022-03-12,2022-03-18,Second Class,Corporate,Newark,East,Technology,Accessories,3711.6,1,0.0,495.55
ORD-1867,2021-03-06,2021-03-11,Same Day,Corporate,Seattle,West,Office Supplies,Binders,3875.54,6,0.0,1282.56
ORD-1868,2023-05-17,2023-05-20,First Class,Corporate,Los Angeles,West,Furniture,Tables,1275.32,2,0.1,-31.78
ORD-1869,2023-12-11,2023-12-13,Standard Class,Corporate,Newark,East,Technology,Copiers,3354.83,1,0.2,-317.96
ORD-1870,2022-12-17,2022-12-21,Same Day,Corporate,Detroit,North,Technology,Computers,2418.49,3,0.4,-346.69
ORD-1871,2021-10-24,2021-10-27,Second Class,Corporate,Houston,South,Furniture,Tables,3327.03,8,0.2,-484.89
ORD-1872,2023-12-03,2023-12-09,Same Day,Home Office,Minneapolis,North,Furniture,Furnishings,38.31,3,0.3,1.26
